"genesysId","instCode","name","aliasType","lang","version"
"2510468","","Yuca Cobanera","ACCENAME","","0"
"2510468","","860","COLLNUMB","","0"
"2510469","","867","OTHERNUMB","","0"
"2510469","","Yuca Negra","ACCENAME","","0"
"2510469","","867","COLLNUMB","","0"
"2510470","","845","OTHERNUMB","","0"
"2510470","","Yuca Pochalteca","ACCENAME","","0"
"2510470","","845","COLLNUMB","","0"
"2510471","","853","OTHERNUMB","","0"
"2510471","","Yuca Criolla","ACCENAME","","0"
"2510471","","853","COLLNUMB","","0"
"2510472","","840","OTHERNUMB","","0"
"2510472","","Yucon","ACCENAME","","0"
"2510472","","840","COLLNUMB","","0"
"2510473","","790","OTHERNUMB","","0"
"2510473","","Yuca Papa","ACCENAME","","0"
"2510473","","790","COLLNUMB","","0"
"2510474","","745","OTHERNUMB","","0"
"2510474","","Yuca Cubana","ACCENAME","","0"
"2510474","","745","COLLNUMB","","0"
"2510475","","142","OTHERNUMB","","0"
"2510475","","Yuca Cogollo Trist","ACCENAME","","0"
"2510475","","142","COLLNUMB","","0"
"2510476","","744","OTHERNUMB","","0"
"2510476","","Yuca Criolla","ACCENAME","","0"
"2510476","","744","COLLNUMB","","0"
"2510477","","722","OTHERNUMB","","0"
"2510477","","Yuca Del Pais","ACCENAME","","0"
"2510477","","722","COLLNUMB","","0"
"2510478","","689","OTHERNUMB","","0"
"2510478","","Yuca Blanca","ACCENAME","","0"
"2510478","","689","COLLNUMB","","0"
"2510479","","634","OTHERNUMB","","0"
"2510479","","Yuca Morada","ACCENAME","","0"
"2510479","","634","COLLNUMB","","0"
"2510480","","645","OTHERNUMB","","0"
"2510480","","Yuca","ACCENAME","","0"
"2510480","","645","COLLNUMB","","0"
"2510481","","651","OTHERNUMB","","0"
"2510481","","Yuca","ACCENAME","","0"
"2510481","","651","COLLNUMB","","0"
"2510482","","632","OTHERNUMB","","0"
"2510482","","Yuca Cogollo Morad","ACCENAME","","0"
"2510482","","632","COLLNUMB","","0"
"2510483","","141","OTHERNUMB","","0"
"2510483","","Yuca Chilca","ACCENAME","","0"
"2510483","","141","COLLNUMB","","0"
"2510484","","626","OTHERNUMB","","0"
"2510484","","Yuca Blanca Papa","ACCENAME","","0"
"2510484","","626","COLLNUMB","","0"
"2510485","","627","OTHERNUMB","","0"
"2510485","","Yuca Colorada","ACCENAME","","0"
"2510485","","627","COLLNUMB","","0"
"2510486","","630","OTHERNUMB","","0"
"2510486","","Yuca Papa","ACCENAME","","0"
"2510486","","630","COLLNUMB","","0"
"2510487","","615","OTHERNUMB","","0"
"2510487","","Yuca Amarilla","ACCENAME","","0"
"2510487","","615","COLLNUMB","","0"
"2510488","","587","OTHERNUMB","","0"
"2510488","","Yuca","ACCENAME","","0"
"2510488","","587","COLLNUMB","","0"
"2510489","","590","OTHERNUMB","","0"
"2510489","","Yuca Blanca","ACCENAME","","0"
"2510489","","590","COLLNUMB","","0"
"2510490","","591","OTHERNUMB","","0"
"2510490","","Yuca Brasile#A","ACCENAME","","0"
"2510490","","591","COLLNUMB","","0"
"2510491","","611","OTHERNUMB","","0"
"2510491","","Yuca Blanca","ACCENAME","","0"
"2510491","","611","COLLNUMB","","0"
"2510492","","592","OTHERNUMB","","0"
"2510492","","Yuca Papa","ACCENAME","","0"
"2510492","","592","COLLNUMB","","0"
"2510493","","607","OTHERNUMB","","0"
"2510493","","Yuca Blanca","ACCENAME","","0"
"2510493","","607","COLLNUMB","","0"
"2510494","","574","OTHERNUMB","","0"
"2510494","","Yuca Blanca","ACCENAME","","0"
"2510494","","574","COLLNUMB","","0"
"2510495","","582","OTHERNUMB","","0"
"2510495","","Yuca Amarilla","ACCENAME","","0"
"2510495","","582","COLLNUMB","","0"
"2510496","","559","OTHERNUMB","","0"
"2510496","","Yuca","ACCENAME","","0"
"2510496","","559","COLLNUMB","","0"
"2510497","","519","OTHERNUMB","","0"
"2510497","","Yuca","ACCENAME","","0"
"2510497","","519","COLLNUMB","","0"
"2510498","","526","OTHERNUMB","","0"
"2510498","","Yuca Papa","ACCENAME","","0"
"2510498","","526","COLLNUMB","","0"
"2510499","","528","OTHERNUMB","","0"
"2510499","","Yuca Barque#A","ACCENAME","","0"
"2510499","","528","COLLNUMB","","0"
"2510500","","549","OTHERNUMB","","0"
"2510500","","Yuca Morada","ACCENAME","","0"
"2510500","","549","COLLNUMB","","0"
"2510501","","140","OTHERNUMB","","0"
"2510501","","Yuca Cogollo Morad","ACCENAME","","0"
"2510501","","140","COLLNUMB","","0"
"2510502","","536","OTHERNUMB","","0"
"2510502","","Yuca Pi#Uela","ACCENAME","","0"
"2510502","","536","COLLNUMB","","0"
"2510503","","452","OTHERNUMB","","0"
"2510503","","Yuca","ACCENAME","","0"
"2510503","","452","COLLNUMB","","0"
"2510504","","478","OTHERNUMB","","0"
"2510504","","Yuca Morada","ACCENAME","","0"
"2510504","","478","COLLNUMB","","0"
"2510505","","485","OTHERNUMB","","0"
"2510505","","Yuca Morada","ACCENAME","","0"
"2510505","","485","COLLNUMB","","0"
"2510506","","433","OTHERNUMB","","0"
"2510506","","Yuca","ACCENAME","","0"
"2510506","","433","COLLNUMB","","0"
"2510507","","439","OTHERNUMB","","0"
"2510507","","Yuca Morada","ACCENAME","","0"
"2510507","","439","COLLNUMB","","0"
"2510508","","139","OTHERNUMB","","0"
"2510508","","Hija De Papa","ACCENAME","","0"
"2510508","","139","COLLNUMB","","0"
"2510509","","410","OTHERNUMB","","0"
"2510509","","Yuca Blanca","ACCENAME","","0"
"2510509","","410","COLLNUMB","","0"
"2510510","","421","OTHERNUMB","","0"
"2510510","","Yuca Papa","ACCENAME","","0"
"2510510","","421","COLLNUMB","","0"
"2510511","","425","OTHERNUMB","","0"
"2510511","","Yuca","ACCENAME","","0"
"2510511","","425","COLLNUMB","","0"
"2510512","","405","OTHERNUMB","","0"
"2510512","","Yuca Ceiba","ACCENAME","","0"
"2510512","","405","COLLNUMB","","0"
"2510513","","401","OTHERNUMB","","0"
"2510513","","Yuca Blanca","ACCENAME","","0"
"2510513","","401","COLLNUMB","","0"
"2510514","","389","OTHERNUMB","","0"
"2510514","","Yuca Blanca","ACCENAME","","0"
"2510514","","389","COLLNUMB","","0"
"2510515","","386","OTHERNUMB","","0"
"2510515","","Yuca Blanca","ACCENAME","","0"
"2510515","","386","COLLNUMB","","0"
"2510516","","385","OTHERNUMB","","0"
"2510516","","Yuca Morada","ACCENAME","","0"
"2510516","","385","COLLNUMB","","0"
"2510517","","138","OTHERNUMB","","0"
"2510517","","Yuca Papa","ACCENAME","","0"
"2510517","","138","COLLNUMB","","0"
"2510518","","383","OTHERNUMB","","0"
"2510518","","Yuca","ACCENAME","","0"
"2510518","","383","COLLNUMB","","0"
"2510519","","377","OTHERNUMB","","0"
"2510519","","Yuca Morada","ACCENAME","","0"
"2510519","","377","COLLNUMB","","0"
"2510520","","332","OTHERNUMB","","0"
"2510520","","Yuca","ACCENAME","","0"
"2510520","","332","COLLNUMB","","0"
"2510521","","338","OTHERNUMB","","0"
"2510521","","Yuca","ACCENAME","","0"
"2510521","","338","COLLNUMB","","0"
"2510522","","323","OTHERNUMB","","0"
"2510522","","Yuca","ACCENAME","","0"
"2510522","","323","COLLNUMB","","0"
"2510523","","258","OTHERNUMB","","0"
"2510523","","Yuca","ACCENAME","","0"
"2510523","","258","COLLNUMB","","0"
"2510524","","310","OTHERNUMB","","0"
"2510524","","Yuca","ACCENAME","","0"
"2510524","","310","COLLNUMB","","0"
"2510525","","246","OTHERNUMB","","0"
"2510525","","Yuca","ACCENAME","","0"
"2510525","","246","COLLNUMB","","0"
"2510526","","137","OTHERNUMB","","0"
"2510526","","Yuca Papa","ACCENAME","","0"
"2510526","","137","COLLNUMB","","0"
"2510527","","248","OTHERNUMB","","0"
"2510527","","Yuca Ceiba","ACCENAME","","0"
"2510527","","248","COLLNUMB","","0"
"2510528","","222","OTHERNUMB","","0"
"2510528","","Yuca Blanca","ACCENAME","","0"
"2510528","","222","COLLNUMB","","0"
"2510529","","186","OTHERNUMB","","0"
"2510529","","Yuca Blanca","ACCENAME","","0"
"2510529","","186","COLLNUMB","","0"
"2510530","","150","OTHERNUMB","","0"
"2510530","","Cogollo Triste","ACCENAME","","0"
"2510530","","Yuca Cogollo Trist","ACCENAME","","0"
"2510530","","150","COLLNUMB","","0"
"2510531","","151","OTHERNUMB","","0"
"2510531","","Cogollo Morado","ACCENAME","","0"
"2510531","","Yuca Cogollo Morad","ACCENAME","","0"
"2510531","","151","COLLNUMB","","0"
"2510532","","221","OTHERNUMB","","0"
"2510532","","Yuca Chilca","ACCENAME","","0"
"2510532","","221","COLLNUMB","","0"
"2510533","","220","OTHERNUMB","","0"
"2510533","","Yuca","ACCENAME","","0"
"2510533","","220","COLLNUMB","","0"
"2510534","","149","OTHERNUMB","","0"
"2510534","","Yuca Chilca","ACCENAME","","0"
"2510534","","Yuca Shilca","ACCENAME","","0"
"2510534","","149","COLLNUMB","","0"
"2510535","","148","OTHERNUMB","","0"
"2510535","","Yuca Papa","ACCENAME","","0"
"2510535","","148","COLLNUMB","","0"
"2510536","","98","OTHERNUMB","","0"
"2510536","","Yuca Peciolo Blanc","ACCENAME","","0"
"2510536","","98","COLLNUMB","","0"
"2510537","","147","OTHERNUMB","","0"
"2510537","","Yuca Cogollo Trist","ACCENAME","","0"
"2510537","","147","COLLNUMB","","0"
"2510572","","X2D62,X2D11","OTHERNUMB","","0"
"2510572","","Vulatolu","ACCENAME","","0"
"2510573","","D21,D20,B38&2","OTHERNUMB","","0"
"2510573","","Merelesita","ACCENAME","","0"
"2510574","","X2,D32&2 UNCOD","OTHERNUMB","","0"
"2510574","","New Guinea","ACCENAME","","0"
"2510575","","3 UNCODED","OTHERNUMB","","0"
"2510575","","Tavioca Falawa","ACCENAME","","0"
"2510577","","D43,D22,&4","OTHERNUMB","","0"
"2510577","","Yabia Damu","ACCENAME","","0"
"2510578","","C2 UNCODED","OTHERNUMB","","0"
"2510578","","Yassawa Vulatolo","ACCENAME","","0"
"2510579","","087","OTHERNUMB","","0"
"2510579","","Casangue#A","ACCENAME","","0"
"2510579","","087","COLLNUMB","","0"
"2510580","","095","OTHERNUMB","","0"
"2510580","","Limona","ACCENAME","","0"
"2510580","","095","COLLNUMB","","0"
"2510581","","097","OTHERNUMB","","0"
"2510581","","Jibarra","ACCENAME","","0"
"2510581","","097","COLLNUMB","","0"
"2510582","","084","OTHERNUMB","","0"
"2510582","","Negra","ACCENAME","","0"
"2510582","","084","COLLNUMB","","0"
"2510583","","085","OTHERNUMB","","0"
"2510583","","Injerta","ACCENAME","","0"
"2510583","","085","COLLNUMB","","0"
"2510584","","081","OTHERNUMB","","0"
"2510584","","Negra","ACCENAME","","0"
"2510584","","081","COLLNUMB","","0"
"2510585","","082","OTHERNUMB","","0"
"2510585","","Blanca","ACCENAME","","0"
"2510585","","082","COLLNUMB","","0"
"2510586","","083","OTHERNUMB","","0"
"2510586","","Sancilla","ACCENAME","","0"
"2510586","","083","COLLNUMB","","0"
"2510587","","008","OTHERNUMB","","0"
"2510587","","Palonegro","ACCENAME","","0"
"2510587","","008","COLLNUMB","","0"
"2510588","","076","OTHERNUMB","","0"
"2510588","","Congusa Negra","ACCENAME","","0"
"2510588","","076","COLLNUMB","","0"
"2510589","","077","OTHERNUMB","","0"
"2510589","","Amarilla","ACCENAME","","0"
"2510589","","077","COLLNUMB","","0"
"2510590","","078","OTHERNUMB","","0"
"2510590","","Pata De Paloma","ACCENAME","","0"
"2510590","","078","COLLNUMB","","0"
"2510591","","075","OTHERNUMB","","0"
"2510591","","Congusa Blanca","ACCENAME","","0"
"2510591","","075","COLLNUMB","","0"
"2510592","","074","OTHERNUMB","","0"
"2510592","","074","COLLNUMB","","0"
"2510593","","073","OTHERNUMB","","0"
"2510593","","Amarilla","ACCENAME","","0"
"2510593","","073","COLLNUMB","","0"
"2510594","","072","OTHERNUMB","","0"
"2510594","","Injerta","ACCENAME","","0"
"2510594","","072","COLLNUMB","","0"
"2510595","","071","OTHERNUMB","","0"
"2510595","","Puchuela","ACCENAME","","0"
"2510595","","071","COLLNUMB","","0"
"2510596","","070","OTHERNUMB","","0"
"2510596","","070","COLLNUMB","","0"
"2510597","","069","OTHERNUMB","","0"
"2510597","","Congusa","ACCENAME","","0"
"2510597","","069","COLLNUMB","","0"
"2510598","","068","OTHERNUMB","","0"
"2510598","","068","COLLNUMB","","0"
"2510599","","064","OTHERNUMB","","0"
"2510599","","064","COLLNUMB","","0"
"2510600","","061","OTHERNUMB","","0"
"2510600","","Amarilla","ACCENAME","","0"
"2510600","","061","COLLNUMB","","0"
"2510601","","006","OTHERNUMB","","0"
"2510601","","Desconocido Iii","ACCENAME","","0"
"2510601","","006","COLLNUMB","","0"
"2510602","","058","OTHERNUMB","","0"
"2510602","","058","COLLNUMB","","0"
"2510603","","056","OTHERNUMB","","0"
"2510603","","Murrupana","ACCENAME","","0"
"2510603","","056","COLLNUMB","","0"
"2510604","","055","OTHERNUMB","","0"
"2510604","","De Tres Meses","ACCENAME","","0"
"2510604","","055","COLLNUMB","","0"
"2510605","","054","OTHERNUMB","","0"
"2510605","","Blanca","ACCENAME","","0"
"2510605","","054","COLLNUMB","","0"
"2510606","","050","OTHERNUMB","","0"
"2510606","","De Tres Meses","ACCENAME","","0"
"2510606","","050","COLLNUMB","","0"
"2510607","","051","OTHERNUMB","","0"
"2510607","","Blanca","ACCENAME","","0"
"2510607","","051","COLLNUMB","","0"
"2510608","","053","OTHERNUMB","","0"
"2510608","","Blanca","ACCENAME","","0"
"2510608","","053","COLLNUMB","","0"
"2510609","","048","OTHERNUMB","","0"
"2510609","","Yema De Huevo","ACCENAME","","0"
"2510609","","048","COLLNUMB","","0"
"2510610","","043","OTHERNUMB","","0"
"2510610","","Espada Blanca","ACCENAME","","0"
"2510610","","043","COLLNUMB","","0"
"2510611","","041","OTHERNUMB","","0"
"2510611","","De Tres Meses","ACCENAME","","0"
"2510611","","041","COLLNUMB","","0"
"2510612","","047","OTHERNUMB","","0"
"2510612","","Taure#A Blanca","ACCENAME","","0"
"2510612","","047","COLLNUMB","","0"
"2510613","","042","OTHERNUMB","","0"
"2510613","","Blanca","ACCENAME","","0"
"2510613","","042","COLLNUMB","","0"
"2510614","","034","OTHERNUMB","","0"
"2510614","","Colorada","ACCENAME","","0"
"2510614","","034","COLLNUMB","","0"
"2510615","","036","OTHERNUMB","","0"
"2510615","","Blancadecanela","ACCENAME","","0"
"2510615","","036","COLLNUMB","","0"
"2510616","","004","OTHERNUMB","","0"
"2510616","","Desconocido I","ACCENAME","","0"
"2510616","","004","COLLNUMB","","0"
"2510617","","037","OTHERNUMB","","0"
"2510617","","Yema De Huevo","ACCENAME","","0"
"2510617","","037","COLLNUMB","","0"
"2510618","","034","OTHERNUMB","","0"
"2510618","","Colorada","ACCENAME","","0"
"2510618","","034","COLLNUMB","","0"
"2510619","","029","OTHERNUMB","","0"
"2510619","","Blanca","ACCENAME","","0"
"2510619","","029","COLLNUMB","","0"
"2510620","","003","OTHERNUMB","","0"
"2510620","","003","COLLNUMB","","0"
"2510621","","030","OTHERNUMB","","0"
"2510621","","Pata De Paloma","ACCENAME","","0"
"2510621","","030","COLLNUMB","","0"
"2510622","","031","OTHERNUMB","","0"
"2510622","","Algodona","ACCENAME","","0"
"2510622","","031","COLLNUMB","","0"
"2510623","","033","OTHERNUMB","","0"
"2510623","","Crema Varejona","ACCENAME","","0"
"2510623","","033","COLLNUMB","","0"
"2510624","","028","OTHERNUMB","","0"
"2510624","","Lemor De Huevo","ACCENAME","","0"
"2510624","","028","COLLNUMB","","0"
"2510625","","026","OTHERNUMB","","0"
"2510625","","026","COLLNUMB","","0"
"2510626","","027","OTHERNUMB","","0"
"2510626","","Blanca","ACCENAME","","0"
"2510626","","027","COLLNUMB","","0"
"2510627","","027","OTHERNUMB","","0"
"2510627","","Blanca","ACCENAME","","0"
"2510627","","027","COLLNUMB","","0"
"2510628","","025","OTHERNUMB","","0"
"2510628","","025","COLLNUMB","","0"
"2510629","","023","OTHERNUMB","","0"
"2510629","","Yuca De Cunda","ACCENAME","","0"
"2510629","","023","COLLNUMB","","0"
"2510630","","024","OTHERNUMB","","0"
"2510630","","Blanca","ACCENAME","","0"
"2510630","","024","COLLNUMB","","0"
"2510631","","021","OTHERNUMB","","0"
"2510631","","Negra","ACCENAME","","0"
"2510631","","021","COLLNUMB","","0"
"2510632","","022","OTHERNUMB","","0"
"2510632","","022","COLLNUMB","","0"
"2510633","","020","OTHERNUMB","","0"
"2510633","","Taure#A","ACCENAME","","0"
"2510633","","020","COLLNUMB","","0"
"2510634","","Guandu Luna","ACCENAME","","0"
"2510635","","Yama Luna","ACCENAME","","0"
"2510636","","002","OTHERNUMB","","0"
"2510636","","Negra","ACCENAME","","0"
"2510636","","002","COLLNUMB","","0"
"2510637","","Changa Luna","ACCENAME","","0"
"2510638","","187","OTHERNUMB","","0"
"2510638","","187","COLLNUMB","","0"
"2510639","","189","OTHERNUMB","","0"
"2510639","","Morada","ACCENAME","","0"
"2510639","","189","COLLNUMB","","0"
"2510640","","019","OTHERNUMB","","0"
"2510640","","Amarilla","ACCENAME","","0"
"2510640","","019","COLLNUMB","","0"
"2510641","","191","OTHERNUMB","","0"
"2510641","","Blanca","ACCENAME","","0"
"2510641","","191","COLLNUMB","","0"
"2510642","","183","OTHERNUMB","","0"
"2510642","","Amarillo","ACCENAME","","0"
"2510642","","183","COLLNUMB","","0"
"2510643","","171","OTHERNUMB","","0"
"2510643","","Amarilla","ACCENAME","","0"
"2510643","","171","COLLNUMB","","0"
"2510644","","168","OTHERNUMB","","0"
"2510644","","Desconocido I","ACCENAME","","0"
"2510644","","168","COLLNUMB","","0"
"2510645","","017","OTHERNUMB","","0"
"2510645","","Mulata","ACCENAME","","0"
"2510645","","017","COLLNUMB","","0"
"2510646","","182","OTHERNUMB","","0"
"2510646","","Taure#A","ACCENAME","","0"
"2510646","","182","COLLNUMB","","0"
"2510647","","181","OTHERNUMB","","0"
"2510647","","181","COLLNUMB","","0"
"2510648","","167","OTHERNUMB","","0"
"2510648","","Blanca","ACCENAME","","0"
"2510648","","167","COLLNUMB","","0"
"2510649","","162","OTHERNUMB","","0"
"2510649","","Blanca","ACCENAME","","0"
"2510649","","162","COLLNUMB","","0"
"2510650","","163","OTHERNUMB","","0"
"2510650","","163","COLLNUMB","","0"
"2510651","","165","OTHERNUMB","","0"
"2510651","","Pata De Paloma","ACCENAME","","0"
"2510651","","165","COLLNUMB","","0"
"2510652","","166","OTHERNUMB","","0"
"2510652","","Blanca","ACCENAME","","0"
"2510652","","166","COLLNUMB","","0"
"2510653","","160","OTHERNUMB","","0"
"2510653","","Moropana","ACCENAME","","0"
"2510653","","160","COLLNUMB","","0"
"2510654","","161","OTHERNUMB","","0"
"2510654","","Blanca","ACCENAME","","0"
"2510654","","161","COLLNUMB","","0"
"2510655","","159","OTHERNUMB","","0"
"2510655","","159","COLLNUMB","","0"
"2510656","","158","OTHERNUMB","","0"
"2510656","","158","COLLNUMB","","0"
"2510657","","155","OTHERNUMB","","0"
"2510657","","155","COLLNUMB","","0"
"2510658","","153","OTHERNUMB","","0"
"2510658","","153","COLLNUMB","","0"
"2510659","","154","OTHERNUMB","","0"
"2510659","","Morada","ACCENAME","","0"
"2510659","","154","COLLNUMB","","0"
"2510660","","147","OTHERNUMB","","0"
"2510660","","Blanca","ACCENAME","","0"
"2510660","","147","COLLNUMB","","0"
"2510661","","150","OTHERNUMB","","0"
"2510661","","150","COLLNUMB","","0"
"2510662","","151","OTHERNUMB","","0"
"2510662","","151","COLLNUMB","","0"
"2510663","","152","OTHERNUMB","","0"
"2510663","","152","COLLNUMB","","0"
"2510664","","145","OTHERNUMB","","0"
"2510664","","Taure#A","ACCENAME","","0"
"2510664","","145","COLLNUMB","","0"
"2510665","","142","OTHERNUMB","","0"
"2510665","","Blanca","ACCENAME","","0"
"2510665","","142","COLLNUMB","","0"
"2510666","","143","OTHERNUMB","","0"
"2510666","","Blanca","ACCENAME","","0"
"2510666","","143","COLLNUMB","","0"
"2510667","","144","OTHERNUMB","","0"
"2510667","","144","COLLNUMB","","0"
"2510668","","139","OTHERNUMB","","0"
"2510668","","Colorada","ACCENAME","","0"
"2510668","","139","COLLNUMB","","0"
"2510669","","140","OTHERNUMB","","0"
"2510669","","Blanca","ACCENAME","","0"
"2510669","","140","COLLNUMB","","0"
"2510670","","141","OTHERNUMB","","0"
"2510670","","Blanca","ACCENAME","","0"
"2510670","","141","COLLNUMB","","0"
"2510671","","141","OTHERNUMB","","0"
"2510671","","Blanca","ACCENAME","","0"
"2510671","","141","COLLNUMB","","0"
"2510672","","137","OTHERNUMB","","0"
"2510672","","Amarilla","ACCENAME","","0"
"2510672","","137","COLLNUMB","","0"
"2510673","","138","OTHERNUMB","","0"
"2510673","","Taure#A","ACCENAME","","0"
"2510673","","138","COLLNUMB","","0"
"2510674","","135","OTHERNUMB","","0"
"2510674","","Amarilla","ACCENAME","","0"
"2510674","","135","COLLNUMB","","0"
"2510675","","012","OTHERNUMB","","0"
"2510675","","Verde","ACCENAME","","0"
"2510675","","012","COLLNUMB","","0"
"2510676","","122","OTHERNUMB","","0"
"2510676","","122","COLLNUMB","","0"
"2510677","","123","OTHERNUMB","","0"
"2510677","","123","COLLNUMB","","0"
"2510678","","134","OTHERNUMB","","0"
"2510678","","Escancel","ACCENAME","","0"
"2510678","","134","COLLNUMB","","0"
"2510679","","013","OTHERNUMB","","0"
"2510679","","Amarilla","ACCENAME","","0"
"2510679","","013","COLLNUMB","","0"
"2510680","","125","OTHERNUMB","","0"
"2510680","","Amarilla","ACCENAME","","0"
"2510680","","125","COLLNUMB","","0"
"2510681","","117","OTHERNUMB","","0"
"2510681","","Urpilumo","ACCENAME","","0"
"2510681","","117","COLLNUMB","","0"
"2510682","","111","OTHERNUMB","","0"
"2510682","","Verdilumo","ACCENAME","","0"
"2510682","","111","COLLNUMB","","0"
"2510683","","112","OTHERNUMB","","0"
"2510683","","112","COLLNUMB","","0"
"2510684","","115","OTHERNUMB","","0"
"2510684","","Verdelumo","ACCENAME","","0"
"2510684","","115","COLLNUMB","","0"
"2510685","","116","OTHERNUMB","","0"
"2510685","","Pucalumo","ACCENAME","","0"
"2510685","","116","COLLNUMB","","0"
"2510686","","109","OTHERNUMB","","0"
"2510686","","Aschalumo","ACCENAME","","0"
"2510686","","109","COLLNUMB","","0"
"2510687","","110","OTHERNUMB","","0"
"2510687","","Puyolumo","ACCENAME","","0"
"2510687","","110","COLLNUMB","","0"
"2510688","","111","OTHERNUMB","","0"
"2510688","","Verdilumo","ACCENAME","","0"
"2510688","","111","COLLNUMB","","0"
"2510689","","104","OTHERNUMB","","0"
"2510689","","104","COLLNUMB","","0"
"2510690","","105","OTHERNUMB","","0"
"2510690","","Morada","ACCENAME","","0"
"2510690","","105","COLLNUMB","","0"
"2510691","","106","OTHERNUMB","","0"
"2510691","","Muyolumo","ACCENAME","","0"
"2510691","","106","COLLNUMB","","0"
"2510692","","107","OTHERNUMB","","0"
"2510692","","Yanatumo","ACCENAME","","0"
"2510692","","107","COLLNUMB","","0"
"2510693","","108","OTHERNUMB","","0"
"2510693","","Pucatumo","ACCENAME","","0"
"2510693","","108","COLLNUMB","","0"
"2510694","","Machetazo","ACCENAME","","0"
"2510695","","Cogollo Morado","ACCENAME","","0"
"2510696","","Blanquita","ACCENAME","","0"
"2510697","","Hoja De Ceiba","ACCENAME","","0"
"2510698","","010","OTHERNUMB","","0"
"2510698","","Blanca","ACCENAME","","0"
"2510698","","010","COLLNUMB","","0"
"2510699","","Yema De Huevo","ACCENAME","","0"
"2510700","","Dos Clases","ACCENAME","","0"
"2510701","","Amarga Del Pais","ACCENAME","","0"
"2510702","","Agria","ACCENAME","","0"
"2510703","","India","ACCENAME","","0"
"2510704","","Senorita","ACCENAME","","0"
"2510705","","SENORITA","OTHERNUMB","","0"
"2510705","","Senorita 1","ACCENAME","","0"
"2510708","","Habanera","ACCENAME","","0"
"2510709","","Holguinera","ACCENAME","","0"
"2510710","","Pata De Gato","ACCENAME","","0"
"2510711","","Catabria","ACCENAME","","0"
"2510712","","Jardin 1","ACCENAME","","0"
"2510713","","Uc-2","ACCENAME","","0"
"2510714","","Villare#A","ACCENAME","","0"
"2510715","","Moni Azul","ACCENAME","","0"
"2510716","","Yuca Blanca","ACCENAME","","0"
"2510717","","Vareta","ACCENAME","","0"
"2510718","","Se#Ora Embargue","ACCENAME","","0"
"2510719","","Cantabria","ACCENAME","","0"
"2510720","","Cayo Bejuco","ACCENAME","","0"
"2510721","","Veinte Yucas","ACCENAME","","0"
"2510722","","Reinaldo","ACCENAME","","0"
"2510723","","Seda 1","ACCENAME","","0"
"2510724","","Malunga Vueltabaje","ACCENAME","","0"
"2510725","","Mutacion Jardin 2","ACCENAME","","0"
"2510726","","Cienfueguera","ACCENAME","","0"
"2510727","","Amarga","ACCENAME","","0"
"2510728","","Ca#Adon","ACCENAME","","0"
"2510729","","Meri#O 1","ACCENAME","","0"
"2510730","","Japonesa","ACCENAME","","0"
"2510731","","Pata De Aura","ACCENAME","","0"
"2510732","","Pinera","ACCENAME","","0"
"2510733","","Baragua","ACCENAME","","0"
"2510734","","Cinco Minutos","ACCENAME","","0"
"2510735","","Cangrejo","ACCENAME","","0"
"2510736","","Papa","ACCENAME","","0"
"2510737","","Cemsa 5-28","ACCENAME","","0"
"2510738","","Berta 1","ACCENAME","","0"
"2510739","","Amarilla","ACCENAME","","0"
"2510740","","Se#Ora Blanca","ACCENAME","","0"
"2510741","","Mutacion Variegada","ACCENAME","","0"
"2510742","","Capote 3","ACCENAME","","0"
"2510743","","Cubanita","ACCENAME","","0"
"2510744","","Sabrosita","ACCENAME","","0"
"2510745","","Coloradita","ACCENAME","","0"
"2510746","","Cristalina","ACCENAME","","0"
"2510747","","Sra Esta Enla Mesa","ACCENAME","","0"
"2510748","","Cemsa 6-1","ACCENAME","","0"
"2510749","","Malunga Francesa","ACCENAME","","0"
"2510750","","Castulito","ACCENAME","","0"
"2510751","","Princesa","ACCENAME","","0"
"2510752","","Romero","ACCENAME","","0"
"2510753","","Puerto Plata","ACCENAME","","0"
"2510754","","Agria","ACCENAME","","0"
"2510755","","Yaguaramas","ACCENAME","","0"
"2510756","","Balaja Ii","ACCENAME","","0"
"2510757","","Cantera","ACCENAME","","0"
"2510758","","Pto Plato Oriental","ACCENAME","","0"
"2510759","","Habanera Oriental","ACCENAME","","0"
"2510760","","Negroncita 3","ACCENAME","","0"
"2510761","","Monte Negro","ACCENAME","","0"
"2510762","","Meri#O 2","ACCENAME","","0"
"2510763","","Malunga Injertada","ACCENAME","","0"
"2510764","","Seleccion 1","ACCENAME","","0"
"2510765","","Papa Grande","ACCENAME","","0"
"2510766","","Azul","ACCENAME","","0"
"2510767","","Islena","ACCENAME","","0"
"2510768","","Holguinera","ACCENAME","","0"
"2510769","","Americana Del Pais","ACCENAME","","0"
"2510770","","Cristalina B","ACCENAME","","0"
"2510771","","Capote 1","ACCENAME","","0"
"2510772","","Senora Camaguena","ACCENAME","","0"
"2510773","","Uc-14","ACCENAME","","0"
"2510776","","De Arroba","ACCENAME","","0"
"2510777","","Puerco Naldo","ACCENAME","","0"
"2510778","","Uc-8","ACCENAME","","0"
"2510787","","CR  6421","OTHERNUMB","","0"
"2510787","","Yuca Melena","ACCENAME","","0"
"2510794","","CR  6423","OTHERNUMB","","0"
"2510794","","Yuca Chirripo-1","ACCENAME","","0"
"2510795","","CR  6422","OTHERNUMB","","0"
"2510795","","Yuca San Ramon-1","ACCENAME","","0"
"2510796","","CR  6420","OTHERNUMB","","0"
"2510796","","Y. Blanca Mochera","ACCENAME","","0"
